Date,VIX,syn_vix
2007-12-28,20.74,17.777608565912185
2007-12-31,22.5,19.0747432460961
2008-01-02,23.17,19.74194128559369
2008-01-03,22.49,19.152921354361887
2008-01-04,23.94,20.759964887054924
2008-01-07,23.79,20.228120760058435
2008-01-08,25.43,21.099935815695193
2008-01-09,24.12,20.09641601350419
2008-01-10,23.45,19.52844600738613
2008-01-11,23.68,18.18560835028029
2008-01-14,22.9,19.569656327469588
2008-01-15,23.34,21.330769315399127
2008-01-16,24.38,21.947866684839738
2008-01-17,28.46,18.775306073284632
2008-01-18,27.18,23.904596583094825
2008-01-22,31.01,26.6378959029117
2008-01-23,29.02,25.232081177480776
2008-01-24,27.78,24.41557903080039
2008-01-25,29.08,25.46190208039565
2008-01-28,27.78,24.35834506677778
2008-01-29,27.32,24.443164060089114
2008-01-30,27.62,24.78833913698865
2008-01-31,26.2,23.031208314213934
2008-02-01,24.02,20.877339229612673
2008-02-04,25.99,22.93119516868952
2008-02-05,28.24,24.98372119256208
2008-02-06,28.97,25.173190222429948
2008-02-07,27.66,23.739761436693758
2008-02-08,28.01,23.522414326512138
2008-02-11,27.6,23.55898920029021
2008-02-12,26.33,22.36712431379429
2008-02-13,24.88,18.814305689601657
2008-02-14,25.54,16.604305925374774
2008-02-15,25.02,22.380169503335214
2008-02-19,25.59,22.35348268251537
2008-02-20,24.4,21.49802946466055
2008-02-21,25.12,22.04417496737033
2008-02-22,24.06,21.037413124314412
2008-02-25,23.03,20.153198164629107
2008-02-26,21.9,19.274267367529497
2008-02-27,22.69,19.78310567815404
2008-02-28,23.53,20.378545690898942
2008-02-29,26.54,22.969977987097835
2008-03-03,26.28,22.706693425866746
2008-03-04,25.52,22.236684421102122
2008-03-05,24.6,21.2902982705783
2008-03-06,27.55,23.73108433373948
2008-03-07,27.49,23.201171176896484
2008-03-10,29.38,25.008169629702852
2008-03-11,26.36,21.484840300354037
2008-03-12,27.22,22.028187636437803
2008-03-13,27.29,22.45378370770498
2008-03-14,31.16,30.327874498825008
2008-03-17,32.24,29.263218346556535
2008-03-18,25.79,20.456843091175788
2008-03-19,29.84,16.22176905509946
2008-03-20,26.62,23.08507596621746
2008-03-25,25.72,22.254978315200155
2008-03-26,26.08,22.6541429623525
2008-03-27,25.88,22.57377144273455
2008-03-28,25.71,22.526731467113574
2008-03-31,25.61,22.45750811574083
2008-04-01,22.68,19.867868998862455
2008-04-02,23.43,20.228347033330614
2008-04-03,23.21,20.010488870284778
2008-04-04,22.45,18.758768881112044
2008-04-07,22.42,19.20634257463434
2008-04-08,22.36,18.751455861759876
2008-04-09,22.81,18.73590479798087
2008-04-10,21.98,18.104321925110803
2008-04-11,23.46,19.601207516598222
2008-04-14,23.82,20.529418267341494
2008-04-15,22.78,20.102254255971573
2008-04-16,20.53,17.81816800788339
2008-04-17,20.37,15.199245335953318
2008-04-18,20.13,18.071807256278568
2008-04-21,20.5,18.211329306508357
2008-04-22,20.87,18.46875195027134
2008-04-23,20.26,18.052996293737767
2008-04-24,20.06,17.81637720630668
2008-04-25,19.59,17.382147159986523
2008-04-28,19.64,17.430891497365593
2008-04-29,20.24,17.866932380160584
2008-04-30,20.79,18.582841363361375
2008-05-01,18.88,16.19566357972068
2008-05-02,18.18,14.930733925643844
2008-05-06,18.21,15.053839014289528
2008-05-07,19.73,16.834260127693472
2008-05-08,19.4,16.132552160578157
2008-05-09,19.41,15.71581527198462
2008-05-12,17.79,15.076070805275505
2008-05-13,17.98,15.058355892968805
2008-05-14,17.66,14.89053584211783
2008-05-15,16.3,11.8013770033852
2008-05-16,16.47,15.47400242279756
2008-05-19,17.01,15.748110990105749
2008-05-20,17.58,16.206676998924156
2008-05-21,18.59,17.08081389315883
2008-05-22,18.05,16.49478887944905
2008-05-23,19.55,17.739052466522413
2008-05-27,19.64,17.384964149768624
2008-05-28,19.07,16.896282970823357
2008-05-29,18.14,16.028517752347472
2008-05-30,17.83,15.671656570319763
2008-06-02,19.83,17.25425760999365
2008-06-03,20.24,17.574946914693605
2008-06-04,20.8,17.94205963051025
2008-06-05,18.63,15.86448598075451
2008-06-06,23.56,20.298535588268216
2008-06-09,23.12,20.15841034353406
2008-06-10,23.18,19.779001802209898
2008-06-11,24.12,20.83038627262657
2008-06-12,23.33,20.0607280913349
2008-06-13,21.22,17.19064349559178
2008-06-16,20.95,18.206403543664774
2008-06-17,21.13,17.801216235559515
2008-06-18,22.24,17.267589951071617
2008-06-19,21.58,12.35686362547093
2008-06-20,22.87,20.669361930948966
2008-06-23,22.64,20.418728394768653
2008-06-24,22.42,20.39385904170694
2008-06-25,21.14,19.253169314810485
2008-06-26,23.93,21.555978376073398
2008-06-27,23.44,21.041842378898867
2008-06-30,23.95,21.44725414393907
2008-07-01,23.65,20.9228363491757
2008-07-02,25.92,23.14457050194252
2008-07-03,24.78,21.694046397799944
2008-07-07,25.78,22.99016058882115
2008-07-08,23.15,20.27928652777025
2008-07-09,25.23,22.652121226478027
2008-07-10,25.59,23.023832814222168
2008-07-11,27.49,25.122946196717233
2008-07-14,28.48,27.426402518413497
2008-07-15,28.54,27.70837693318623
2008-07-16,25.1,26.269411921705917
2008-07-17,25.01,25.607509394014055
2008-07-18,24.05,21.475407690496798
2008-07-21,23.05,20.606576088217693
2008-07-22,21.18,18.979223844631754
2008-07-23,21.31,18.99506455342837
2008-07-24,23.44,20.94699161089406
2008-07-25,22.91,20.26340986949333
2008-07-28,24.23,21.6976583738472
2008-07-29,22.03,19.77315110014922
2008-07-30,21.21,19.100293540379656
2008-07-31,22.94,20.64800007191538
2008-08-01,22.57,19.725684570342814
2008-08-04,23.49,21.107013177775443
2008-08-05,21.14,18.99062767753454
2008-08-06,20.23,17.447810315536085
2008-08-07,21.15,18.11790254728372
2008-08-08,20.66,16.92440736293844
2008-08-11,20.12,18.160656989287027
2008-08-12,21.17,18.95593331432085
2008-08-13,21.55,18.893608961566898
2008-08-14,20.34,13.21614146331593
2008-08-15,19.58,18.452806604564945
2008-08-18,20.98,19.402418757246657
2008-08-19,21.28,19.714655006983904
2008-08-20,20.42,18.90304161356945
2008-08-21,19.82,18.30511415301748
2008-08-22,18.81,17.30964717051415
2008-08-26,20.49,18.442865207725273
2008-08-27,19.76,17.739901105504956
2008-08-28,19.43,17.41176088514256
2008-08-29,20.65,18.390931550315575
2008-09-02,21.99,19.796381751396428
2008-09-03,21.43,18.970923091605734
2008-09-04,24.03,21.669179404800794
2008-09-05,23.06,20.668119223710804
2008-09-08,22.64,20.988693104922323
2008-09-09,25.47,23.920399294088373
2008-09-10,24.52,22.35401867244802
2008-09-11,24.39,23.064377129547978
2008-09-12,25.66,24.258034693499777
2008-09-15,31.7,31.58980768809463
2008-09-16,30.3,31.36514044405682
2008-09-17,36.22,32.6105207607137
2008-09-18,33.1,31.648612442550423
2008-09-19,32.07,26.823144391978023
2008-09-22,33.85,28.47873578367601
2008-09-23,35.72,29.263911900200153
2008-09-24,35.19,30.292511961627245
2008-09-25,32.82,28.688422327990143
2008-09-26,34.74,30.605482056951764
2008-09-29,46.72,41.146107166104294
2008-09-30,39.39,34.27389754932978
2008-10-01,39.81,35.09307814255331
2008-10-02,45.26,39.551350310458346
2008-10-03,45.14,37.4057762878411
2008-10-06,52.05,47.7449705974885
2008-10-07,53.68,46.02116012390231
2008-10-08,57.53,48.80020380994263
2008-10-09,63.92,53.72509699078331
2008-10-10,69.95,63.01744417028692
2008-10-13,54.99,52.48464253920937
2008-10-14,55.13,51.42338399708042
2008-10-15,69.25,56.84752758032858
2008-10-16,67.61,50.461838064879714
2008-10-17,70.33,47.89349708033184
2008-10-20,52.97,39.48183218172538
2008-10-21,53.11,40.72821614911159
2008-10-22,69.65,49.56411218856872
2008-10-23,67.8,48.585038890655355
2008-10-24,79.13,54.97642133720593
2008-10-27,80.06,56.567381865847146
2008-10-28,66.96,48.06014388905975
2008-10-29,69.96,50.51956846619968
2008-10-30,62.9,46.45558831712548
2008-10-31,59.89,44.16990909981276
2008-11-03,53.68,41.45459212777422
2008-11-04,47.73,37.95378818759902
2008-11-05,54.56,41.6937835885238
2008-11-06,63.68,48.78161076611813
2008-11-07,56.1,43.07298204240666
2008-11-10,59.98,46.04903145132578
2008-11-11,61.44,48.067555371704834
2008-11-12,66.46,51.788210144774894
2008-11-13,59.83,46.31509820980486
2008-11-14,66.31,51.62854670450122
2008-11-17,69.15,57.66447413875173
2008-11-18,67.64,52.805837683026446
2008-11-19,74.26,57.25705627174388
2008-11-20,80.86,54.68544323426548
2008-11-21,72.67,54.440652206686345
2008-11-24,64.7,48.59189680415155
2008-11-25,60.9,47.96692610561944
2008-11-26,54.92,43.919862961044096
2008-11-28,55.28,44.216515026625316
2008-12-01,68.51,52.318019698755336
2008-12-02,62.98,50.9991639925732
2008-12-03,60.72,49.31935682185276
2008-12-04,63.64,51.29292886835417
2008-12-05,59.93,46.98386635585476
2008-12-08,58.49,45.62624083138996
2008-12-09,58.91,45.9050292754981
2008-12-10,55.73,42.76433118130227
2008-12-11,55.78,42.94349548204357
2008-12-12,54.28,42.29425261950817
2008-12-15,56.76,47.3561425062459
2008-12-16,52.37,40.131534214047534
2008-12-17,49.84,38.679032978767225
2008-12-18,47.34,37.944112445950786
2008-12-19,44.93,37.32212905628437
2008-12-22,44.56,38.432429039253506
2008-12-23,45.02,38.05852431871287
2008-12-24,44.21,37.60423545746408
2008-12-29,43.9,36.87168618903833
2008-12-30,41.63,34.76225097692973
2008-12-31,40.0,32.735168139658064
2009-01-02,39.19,32.064303578533746
2009-01-05,39.08,33.147818818730705
2009-01-06,38.56,32.39188459012366
2009-01-07,43.39,35.47966158771774
2009-01-08,42.56,33.63233593924684
2009-01-09,42.82,33.38712119417717
2009-01-12,45.84,37.902623949063226
2009-01-13,43.27,35.825350988160245
2009-01-14,49.14,38.428417750933825
2009-01-15,51.0,25.712860298118944
2009-01-16,46.11,37.6823865498357
2009-01-20,56.65,44.471169773144084
2009-01-21,46.42,39.03659528493503
2009-01-22,47.29,39.378266417495006
2009-01-23,47.27,38.68082844526477
2009-01-26,45.69,36.959120674470284
2009-01-27,42.25,34.85636684204079
2009-01-28,39.66,33.445389604131414
2009-01-29,42.63,35.03025236212262
2009-01-30,44.84,37.62728468776967
2009-02-02,45.52,37.773384632899926
2009-02-03,43.06,34.56294005576917
2009-02-04,43.85,35.46116023535763
2009-02-05,43.73,34.79228909932069
2009-02-06,43.37,34.55288180771793
2009-02-09,43.64,35.57340201005539
2009-02-10,46.67,39.73714786588531
2009-02-11,44.53,36.00965638360369
2009-02-12,41.25,35.09177463276115
2009-02-13,42.93,32.85719939660836
2009-02-17,48.66,43.49517281776059
2009-02-18,48.46,39.46751504138793
2009-02-19,47.08,29.86025441891625
2009-02-20,49.3,40.855646518696275
2009-02-23,52.62,44.03950653921969
2009-02-24,45.49,38.426497596999
2009-02-25,44.67,37.23158705480678
2009-02-26,44.66,39.177604123478766
2009-02-27,46.35,40.0350781473587
2009-03-02,52.65,46.0404831343455
2009-03-03,50.93,43.45259680630483
2009-03-04,47.56,39.94321302125395
2009-03-05,50.17,44.84378151468074
2009-03-06,49.33,46.01518185842725
2009-03-09,49.68,44.797772313436454
2009-03-10,44.37,39.79320249300179
2009-03-11,43.61,38.752365833797256
2009-03-12,41.18,35.7202104082114
2009-03-13,42.36,35.51398067344084
2009-03-16,43.74,39.62340870991539
2009-03-17,40.8,36.367963295716336
2009-03-18,40.06,38.211044900650684
2009-03-19,43.68,30.411994351112824
2009-03-20,45.89,39.189135308467606
2009-03-23,43.23,36.05206828581397
2009-03-24,42.93,36.5918752603187
2009-03-25,42.25,37.23556511455317
2009-03-26,40.36,35.0535041473757
2009-03-27,41.04,35.34202513405963
2009-03-30,45.54,38.696817634626505
2009-03-31,44.14,36.637142781308874
2009-04-01,42.28,36.107211741618855
2009-04-02,42.04,35.878754897884164
2009-04-03,39.7,33.7509638024164
2009-04-06,40.93,33.762852965720256
2009-04-07,40.39,33.362193818056944
2009-04-08,38.85,31.249454204936892
2009-04-09,36.53,29.16634285034108
2009-04-14,37.67,33.32597698581775
2009-04-15,36.17,30.388799819438674
2009-04-16,35.79,22.29652032159105
2009-04-17,33.94,30.154006675334976
2009-04-20,39.18,34.2520597467521
2009-04-21,37.14,32.518246189349284
2009-04-22,38.1,32.31535535095584
2009-04-23,37.15,32.85541482800131
2009-04-24,36.82,31.73726501171056
2009-04-27,38.32,33.620726161032486
2009-04-28,37.95,33.115736968209745
2009-04-29,36.08,31.580234176425364
2009-04-30,36.5,31.242590927194584
2009-05-01,35.3,30.706556149227556
2009-05-05,33.36,29.650580679636946
2009-05-06,32.45,28.92193740068949
2009-05-07,33.44,29.98600223343823
2009-05-08,32.05,27.757636297117166
2009-05-11,32.87,30.115101533316885
2009-05-12,31.8,27.10808958614937
2009-05-13,33.65,28.620599336442236
2009-05-14,31.37,22.59771238823196
2009-05-15,33.12,29.253022500953225
2009-05-18,30.24,27.118950393098512
2009-05-19,28.8,25.616335589575414
2009-05-20,29.03,25.997083025308292
2009-05-21,31.35,28.583472426806033
2009-05-22,32.63,27.887886258796087
2009-05-26,30.62,27.018079427504922
2009-05-27,32.36,27.96293960945933
2009-05-28,31.67,27.64276102795161
2009-05-29,28.92,26.417185776124995
2009-06-01,30.04,25.978368897826766
2009-06-02,29.63,25.762174262547845
2009-06-03,31.02,26.855333396188268
2009-06-04,30.18,25.887132740953472
2009-06-05,29.62,24.82755658447018
2009-06-08,29.77,24.692257417303512
2009-06-09,28.27,23.13626247540177
2009-06-10,28.46,23.477516573030258
2009-06-11,28.11,23.153186000189027
2009-06-12,28.15,21.808843898410114
2009-06-15,30.81,27.562442962803
2009-06-16,32.68,28.28883908803278
2009-06-17,31.54,25.49764055196765
2009-06-18,30.03,19.258625608104555
2009-06-19,27.99,24.368569621713007
2009-06-22,31.17,27.20299635686218
2009-06-23,30.58,26.908055168872973
2009-06-24,29.05,25.889146605137903
2009-06-25,26.36,23.71224545385294
2009-06-26,25.93,22.696072740412347
2009-06-29,25.35,22.142102574000646
2009-06-30,26.35,22.814810164140365
2009-07-01,26.22,22.562308310275274
2009-07-02,27.95,24.387847783170567
2009-07-06,29.0,26.619929227142148
2009-07-07,30.85,27.059939238480286
2009-07-08,31.3,28.80596550274333
2009-07-09,29.78,25.640778602192952
2009-07-10,29.02,24.328607590798416
2009-07-13,26.31,25.542981889461437
2009-07-14,25.02,24.079541874737277
2009-07-15,25.89,21.696398826177195
2009-07-16,25.42,18.10340920486828
2009-07-17,24.34,22.792885671003248
2009-07-20,24.4,22.483323782240692
2009-07-21,23.87,22.217114290407252
2009-07-22,23.47,21.685182255169877
2009-07-23,23.43,21.526754975356006
2009-07-24,23.09,21.09237396470813
2009-07-27,24.28,21.908768226251322
2009-07-28,25.01,22.26769229625238
2009-07-29,25.61,22.79864476098409
2009-07-30,25.4,21.9700292138548
2009-07-31,25.92,22.30591294215919
2009-08-03,25.56,22.833877052470164
2009-08-04,24.89,22.341476871708206
2009-08-05,24.9,21.709739759864707
2009-08-06,25.67,22.30068151466567
2009-08-07,24.76,21.374919944729832
2009-08-10,24.99,21.657658247104568
2009-08-11,25.99,21.561987776844767
2009-08-12,25.45,20.517258605422306
2009-08-13,24.71,20.289241905756516
2009-08-14,24.27,20.65224632228603
2009-08-17,27.89,24.77957275645317
2009-08-18,26.18,21.333301982745283
2009-08-19,26.26,20.336568436272078
2009-08-20,25.09,14.261824991154736
2009-08-21,25.01,21.71658392081523
2009-08-24,25.14,21.687638148916875
2009-08-25,24.92,21.50206426266595
2009-08-26,24.95,21.29002645904976
2009-08-27,24.68,20.820938358854914
2009-08-28,24.76,20.68809481477295
2009-09-01,29.15,24.659993730561443
2009-09-02,28.9,23.945388087429574
2009-09-03,27.1,21.990790952784717
2009-09-04,25.26,19.880226021070804
2009-09-08,25.62,19.723068574910492
2009-09-09,24.32,18.621862566479525
2009-09-10,23.55,17.705555265271677
2009-09-11,24.15,17.829893757939967
2009-09-14,23.86,18.711856069142453
2009-09-15,23.42,18.214327374201574
2009-09-16,23.69,19.527135471909748
2009-09-17,23.65,15.286927832401414
2009-09-18,23.92,21.2655044308272
2009-09-21,24.06,21.03887947968479
2009-09-22,23.08,20.14977977236962
2009-09-23,23.49,20.413244337537904
2009-09-24,24.95,21.68626356351268
2009-09-25,25.61,21.755530781304504
2009-09-28,24.88,21.42476300391859
2009-09-29,25.19,21.408467616209307
2009-09-30,25.61,22.426787417552845
2009-10-01,28.27,24.31019232600436
2009-10-02,28.68,24.705155240157765
2009-10-05,26.84,22.72619136919082
2009-10-06,25.7,21.391838895978466
2009-10-07,24.68,20.53931780321461
2009-10-08,24.18,19.868327427315887
2009-10-09,23.12,17.252394595143556
2009-10-12,23.01,20.73127842602083
2009-10-13,22.99,20.54448433795003
2009-10-14,22.86,19.910558868821976
2009-10-15,21.72,18.056145914346526
2009-10-16,21.43,19.649723675659747
2009-10-19,21.49,19.31117711957712
2009-10-20,20.9,19.38455991731226
2009-10-21,22.22,19.054928100473358
2009-10-22,20.69,18.578678141764275
2009-10-23,22.27,20.01313268546812
2009-10-26,24.31,21.984687097460384
2009-10-27,24.83,21.775614836653684
2009-10-28,27.91,23.86830046046842
2009-10-29,24.76,21.705857830452793
2009-10-30,30.69,27.20134099211145
2009-11-02,29.78,26.255287416157692
2009-11-03,28.81,24.892891318804068
2009-11-04,27.72,23.41513433028767
2009-11-05,25.43,21.87446951320911
2009-11-06,24.19,20.347310199888252
2009-11-09,23.15,19.628209995996823
2009-11-10,22.84,18.892005951995387
2009-11-11,23.04,18.364684752296384
2009-11-12,24.24,19.432379333179224
2009-11-13,23.36,17.802217837822464
2009-11-16,22.89,18.533215130436155
2009-11-17,22.41,16.715803230995032
2009-11-18,21.63,16.23994869663645
2009-11-19,22.63,14.449857595315466
2009-11-20,22.19,19.488366223436397
2009-11-23,21.16,18.22242330002215
2009-11-24,20.47,17.615872670080673
2009-11-25,20.48,17.702104049508446
2009-11-27,24.74,21.814472415463445
2009-11-30,24.51,21.251134070357942
2009-12-01,21.92,18.799141334571754
2009-12-02,21.12,17.94518294882671
2009-12-03,22.46,18.2331889748757
2009-12-04,21.25,18.19373186263478
2009-12-07,22.1,18.457391886350962
2009-12-08,23.69,19.920815453980627
2009-12-09,22.66,18.77769059732289
2009-12-10,22.32,17.80945085396499
2009-12-11,21.59,16.27147499144784
2009-12-14,21.15,16.632213933452057
2009-12-15,21.49,17.131531033546008
2009-12-16,20.54,16.274327065318563
2009-12-17,22.51,14.581134599610538
2009-12-18,21.68,19.352124048613145
2009-12-21,20.49,17.514842923997787
2009-12-22,19.54,16.606163828668556
2009-12-23,19.71,16.53884471968934
2009-12-24,19.47,16.190529566108854
2009-12-29,20.01,16.264883476498053
2009-12-30,19.96,16.47094123201425
2009-12-31,21.68,16.981763313051466
2010-01-04,20.04,16.623533172118936
2010-01-05,19.35,15.596350369814067
2010-01-06,19.16,15.147178486585169
2010-01-07,19.06,15.522198002457413
2010-01-08,18.13,14.211559657421926
2010-01-11,17.55,15.165009286965796
2010-01-12,18.25,15.87292029493868
2010-01-13,17.85,14.553203749086016
2010-01-14,17.63,14.450901820401004
2010-01-15,17.91,16.845366743363694
2010-01-19,17.58,15.5939084546794
2010-01-20,18.68,16.7621028746042
2010-01-21,22.27,19.29954285424884
2010-01-22,27.31,23.675381321176044
2010-01-25,25.41,21.59107178829399
2010-01-26,24.55,20.737962069296117
2010-01-27,23.14,20.44567946415465
2010-01-28,23.73,20.332239077723443
2010-01-29,24.62,22.120777328035114
2010-02-01,22.59,19.900960964155736
2010-02-02,21.48,18.292405723914467
2010-02-03,21.6,18.68005174368076
2010-02-04,26.08,22.69811411696154
2010-02-05,26.11,22.53775806930149
2010-02-08,26.51,22.264485937450882
2010-02-09,26.0,20.63885790723988
2010-02-10,25.4,20.43541763610312
2010-02-11,23.96,18.966113689663107
2010-02-12,22.73,18.43574751837575
2010-02-16,22.25,18.295309631710165
2010-02-17,21.72,16.274659280547667
2010-02-18,20.63,12.111396218166174
2010-02-19,20.02,17.92175412354129
2010-02-22,19.94,17.352811193892418
2010-02-23,21.37,18.982282922107842
2010-02-24,20.27,18.161030302254055
2010-02-25,20.1,18.05108735732809
2010-02-26,19.5,16.897584171375374
2010-03-01,19.26,16.802853644535368
2010-03-02,19.06,16.41131631396007
2010-03-03,18.83,16.187899827441964
2010-03-04,18.72,15.762947149695139
2010-03-05,17.42,14.5111537108038
2010-03-08,17.79,14.619087889845478
2010-03-09,17.92,14.586534881433355
2010-03-10,18.57,14.520977981074823
2010-03-11,18.06,13.852099869447477
2010-03-12,17.58,13.626646636029768
2010-03-15,18.0,14.884569584692924
2010-03-16,17.69,14.641744090121545
2010-03-17,16.91,13.608548178274372
2010-03-18,16.62,12.417946624504463
2010-03-19,16.97,15.303258020815127
2010-03-22,16.87,14.59304839599262
2010-03-23,16.35,13.877957754684184
2010-03-24,17.55,15.00827059166616
2010-03-25,18.4,15.26488581011434
2010-03-26,17.77,15.239112963743606
2010-03-29,17.59,14.654541468166663
2010-03-30,17.13,14.124469363916623
2010-03-31,17.59,14.557739131352964
2010-04-01,17.47,14.452463176645885
2010-04-06,16.23,13.040440326533867
2010-04-07,16.62,13.810183618563137
2010-04-08,16.48,12.744555498398316
2010-04-09,16.14,12.53911839285839
2010-04-12,15.58,13.977050133790279
2010-04-13,16.2,13.004698857020733
2010-04-14,15.59,11.9484330897938
2010-04-15,15.89,12.363666898114676
2010-04-16,18.36,16.24286511306831
2010-04-19,17.34,15.524568820502482
2010-04-20,15.73,14.024096031433874
2010-04-21,16.32,14.472464722612843
2010-04-22,16.47,14.084081329415465
2010-04-23,16.62,14.243433839700327
2010-04-26,17.47,15.172901445427843
2010-04-27,22.81,18.423818408653318
2010-04-28,21.08,17.752768594342154
2010-04-29,18.44,15.731561496441445
2010-04-30,22.05,18.31936275215145
2010-05-04,23.84,21.357505246184637
2010-05-05,24.91,22.40166047862237
2010-05-06,32.8,30.870535206908695
2010-05-07,40.95,33.4623643629321
2010-05-10,28.84,25.787944350575607
2010-05-11,28.32,23.924273386235132
2010-05-12,25.52,20.670415307658118
2010-05-13,26.68,21.291987942229536
2010-05-14,31.24,27.13602436268153
2010-05-17,30.84,24.00148054246123
2010-05-18,33.55,27.793042752454745
2010-05-19,35.32,25.136168316838603
2010-05-20,45.79,26.51903600539778
2010-05-21,40.1,33.29432408884571
2010-05-24,38.32,29.65067130657714
2010-05-25,34.61,29.151533992373057
2010-05-26,35.02,28.94881560292295
2010-05-27,29.68,25.11950352446831
2010-05-28,32.07,25.598264751130174
2010-06-01,35.54,28.83968520066779
2010-06-02,30.17,25.258700117912962
2010-06-03,29.46,24.72684859858373
2010-06-04,35.48,29.58056455570614
2010-06-07,36.57,30.790135509492867
2010-06-08,33.7,28.293129588566384
2010-06-09,33.73,28.083464121728962
2010-06-10,30.57,25.417933340057303
2010-06-11,28.79,23.328509379828258
2010-06-14,28.58,23.608741140466485
2010-06-15,25.87,20.069590198204235
2010-06-16,25.92,19.394570870643197
2010-06-17,25.05,16.188750149376393
2010-06-18,23.95,20.612924586312374
2010-06-21,24.88,21.917167870720643
2010-06-22,27.05,22.970789167491645
2010-06-23,26.91,23.62218359908974
2010-06-24,29.74,25.555500009522458
2010-06-25,28.53,24.210637610486557
2010-06-28,29.0,24.35636479178796
2010-06-29,34.13,30.12377137319442
2010-06-30,34.54,28.535277039515545
2010-07-01,32.86,28.079294385450403
2010-07-02,30.12,25.034699949021043
2010-07-06,29.65,26.887668205312355
2010-07-07,26.84,23.223560840913507
2010-07-08,25.71,21.84857018097322
2010-07-09,24.98,19.548101399613536
2010-07-12,24.43,22.197726578435596
2010-07-13,24.56,20.015802345262067
2010-07-14,24.89,19.031311734722493
2010-07-15,25.14,15.260968730435218
2010-07-16,26.25,24.716553073019604
2010-07-19,25.97,23.06994004258195
2010-07-20,23.93,21.776405491062224
2010-07-21,25.64,23.406634917186757
2010-07-22,24.63,21.753245833127757
2010-07-23,23.47,21.068150979690348
2010-07-26,22.73,20.286796353711782
2010-07-27,23.19,20.077161266663857
2010-07-28,24.25,20.836034521234538
2010-07-29,24.13,20.106996228366743
2010-07-30,23.5,19.9768549558448
2010-08-02,22.01,18.42453649644352
2010-08-03,22.63,18.827420213569887
2010-08-04,22.21,18.62865842878293
2010-08-05,22.1,18.724401939780964
2010-08-06,21.74,18.08002981352591
2010-08-09,22.14,18.28918961357497
2010-08-10,22.37,18.602866996667
2010-08-11,25.39,22.27196157830677
2010-08-12,25.73,21.707648805568596
2010-08-13,26.24,21.588290645830387
2010-08-16,26.1,21.750969759261228
2010-08-17,24.33,17.84626453583353
2010-08-18,24.59,18.456541947811562
2010-08-19,26.44,16.10968012471174
2010-08-20,25.49,22.528584381023737
2010-08-23,25.66,21.621531883089983
2010-08-24,27.46,23.28729069178131
2010-08-25,26.7,23.38908792595614
2010-08-26,27.37,23.703037540719425
2010-08-27,24.45,20.97657523674079
2010-08-31,26.05,23.174368438931054
2010-09-01,23.89,20.720198377093293
2010-09-02,23.19,19.489521540078783
2010-09-03,21.31,16.905687385958267
2010-09-07,23.8,19.264371366562884
2010-09-08,23.25,18.36631914269338
2010-09-09,22.81,17.19848497402794
2010-09-10,21.99,15.672596038829559
2010-09-13,21.21,17.238120874835474
2010-09-14,21.56,15.44038300545929
2010-09-15,22.1,16.12566511366978
2010-09-16,21.72,14.359852593937594
2010-09-17,22.01,19.060194354808026
2010-09-20,21.5,18.22093014211124
2010-09-21,22.35,19.244778954329384
2010-09-22,22.51,19.35519213403666
2010-09-23,23.87,20.38157329737966
2010-09-24,21.71,18.344336543040125
2010-09-27,22.54,18.515297091957148
2010-09-28,22.6,19.10396802505568
2010-09-29,23.25,19.191626167374213
2010-09-30,23.7,19.079196224012865
2010-10-01,22.5,17.782889781906615
2010-10-04,23.53,19.39226518572635
2010-10-05,21.76,17.141406807093635
2010-10-06,21.49,16.91393904997903
2010-10-07,21.56,17.183253996378266
2010-10-08,20.71,15.832046703541181
2010-10-11,18.96,16.42078262298137
2010-10-12,18.93,16.310229027886457
2010-10-13,19.07,14.590660112227601
2010-10-14,19.88,15.046135530067312
2010-10-15,19.03,18.482927097813654
2010-10-18,19.09,17.5440231153828
2010-10-19,20.63,19.370583635001086
2010-10-20,19.79,17.812629989351777
2010-10-21,19.27,17.708866082038114
2010-10-22,18.78,17.159432640457045
2010-10-25,19.85,17.466438443833752
2010-10-26,20.22,18.41255076228734
2010-10-27,20.71,18.979187019449597
2010-10-28,20.88,18.83973713570922
2010-10-29,21.2,18.999269058789675
2010-11-01,21.83,20.01394636038928
2010-11-02,21.57,19.337635410440914
2010-11-03,19.56,17.173218513372127
2010-11-04,18.52,16.059141119639925
2010-11-05,18.26,15.395472440068836
2010-11-08,18.29,14.89467363872825
2010-11-09,19.08,15.535166168982592
2010-11-10,18.47,14.716006028843106
2010-11-11,18.64,14.838599195697192
2010-11-12,20.61,17.44225777203289
2010-11-15,20.2,17.42295257775029
2010-11-16,22.58,21.65107076938162
2010-11-17,21.76,18.17034112865128
2010-11-18,18.75,12.826025059442504
2010-11-19,18.04,16.226908627572424
2010-11-22,18.37,16.67993876923866
2010-11-23,20.63,18.534932431206176
2010-11-24,19.56,17.04208448978875
2010-11-26,22.22,19.97374042647963
2010-11-29,21.53,19.211145847485813
2010-11-30,23.54,20.361846730705857
2010-12-01,21.36,18.315071019093708
2010-12-02,19.39,16.987758280685366
2010-12-03,18.01,15.167115317909726
2010-12-06,18.02,15.181323357897048
2010-12-07,17.99,15.202836938881031
2010-12-08,17.74,14.749625907364264
2010-12-09,17.25,14.183888603033495
2010-12-10,17.61,13.69088285509233
2010-12-13,17.55,14.864077606253753
2010-12-14,17.61,14.101557670395975
